path,family,type
/french-for-gash.html,X-for-word lessons,TEMPLATED-ish
/french-for-go-bad.html,X-for-word lessons,TEMPLATED-ish
/french-for-groan.html,X-for-word lessons,TEMPLATED-ish
/french-for-grow-pale.html,X-for-word lessons,TEMPLATED-ish
/french-for-gulp.html,X-for-word lessons,TEMPLATED-ish
/french-for-hoot.html,X-for-word lessons,TEMPLATED-ish
/french-for-incline.html,X-for-word lessons,TEMPLATED-ish
/french-for-inundate.html,X-for-word lessons,TEMPLATED-ish
/french-for-invade.html,X-for-word lessons,TEMPLATED-ish
/french-for-jeer.html,X-for-word lessons,TEMPLATED-ish
/french-for-lay-eggs.html,X-for-word lessons,TEMPLATED-ish
/french-for-lay.html,X-for-word lessons,TEMPLATED-ish
/french-for-lean-adosser.html,X-for-word lessons,TEMPLATED-ish
/french-for-lean-appuyer.html,X-for-word lessons,TEMPLATED-ish
/french-for-lighten.html,X-for-word lessons,TEMPLATED-ish
/french-for-lull.html,X-for-word lessons,TEMPLATED-ish
/french-for-make-angry.html,X-for-word lessons,TEMPLATED-ish
/french-for-make-up.html,X-for-word lessons,TEMPLATED-ish
/french-for-melt.html,X-for-word lessons,TEMPLATED-ish
/french-for-mislead.html,X-for-word lessons,TEMPLATED-ish
/french-for-moan.html,X-for-word lessons,TEMPLATED-ish
/french-for-notice.html,X-for-word lessons,TEMPLATED-ish
/french-for-pea.html,X-for-word lessons,TEMPLATED-ish
/french-for-praise.html,X-for-word lessons,TEMPLATED-ish
/french-for-provoke.html,X-for-word lessons,TEMPLATED-ish
/french-for-pump-up.html,X-for-word lessons,TEMPLATED-ish
/french-for-put-up.html,X-for-word lessons,TEMPLATED-ish
/french-for-raise.html,X-for-word lessons,TEMPLATED-ish
/french-for-read.html,X-for-word lessons,TEMPLATED-ish
/french-for-reap.html,X-for-word lessons,TEMPLATED-ish
/french-for-revive.html,X-for-word lessons,TEMPLATED-ish
/french-for-rot.html,X-for-word lessons,TEMPLATED-ish
/french-for-sausage.html,X-for-word lessons,TEMPLATED-ish
/french-for-save-up.html,X-for-word lessons,TEMPLATED-ish
/french-for-search.html,X-for-word lessons,TEMPLATED-ish
/french-for-seize.html,X-for-word lessons,TEMPLATED-ish
/french-for-sell-off.html,X-for-word lessons,TEMPLATED-ish
/french-for-set-up.html,X-for-word lessons,TEMPLATED-ish
/french-for-shiver.html,X-for-word lessons,TEMPLATED-ish
/french-for-shorten.html,X-for-word lessons,TEMPLATED-ish
/french-for-show.html,X-for-word lessons,TEMPLATED-ish
/french-for-shut-up.html,X-for-word lessons,TEMPLATED-ish
/french-for-sigh.html,X-for-word lessons,TEMPLATED-ish
/french-for-slap.html,X-for-word lessons,TEMPLATED-ish
/french-for-smear.html,X-for-word lessons,TEMPLATED-ish
/french-for-spill.html,X-for-word lessons,TEMPLATED-ish
/french-for-spoil.html,X-for-word lessons,TEMPLATED-ish
/french-for-station.html,X-for-word lessons,TEMPLATED-ish
/french-for-steal.html,X-for-word lessons,TEMPLATED-ish
/french-for-stir-up-attiser.html,X-for-word lessons,TEMPLATED-ish
/french-for-stun.html,X-for-word lessons,TEMPLATED-ish
/french-for-succeed-end-up.html,X-for-word lessons,TEMPLATED-ish
/french-for-suffocate.html,X-for-word lessons,TEMPLATED-ish
/french-for-suitcase-is-valise.html,X-for-word lessons,TEMPLATED-ish
/french-for-surround.html,X-for-word lessons,TEMPLATED-ish
/french-for-swim-nager.html,X-for-word lessons,TEMPLATED-ish
/french-for-take-away.html,X-for-word lessons,TEMPLATED-ish
/french-for-tell.html,X-for-word lessons,TEMPLATED-ish
/french-for-ticket.html,X-for-word lessons,TEMPLATED-ish
/french-for-tilt-pencher.html,X-for-word lessons,TEMPLATED-ish
/french-for-topple.html,X-for-word lessons,TEMPLATED-ish
/french-for-treat.html,X-for-word lessons,TEMPLATED-ish
/french-for-tuck.html,X-for-word lessons,TEMPLATED-ish
/french-for-wait-for.html,X-for-word lessons,TEMPLATED-ish
/french-for-wardrobe-is-une-armoire.html,X-for-word lessons,TEMPLATED-ish
/french-for-water.html,X-for-word lessons,TEMPLATED-ish
/french-for-weaken.html,X-for-word lessons,TEMPLATED-ish
/french-for-wrestle.html,X-for-word lessons,TEMPLATED-ish
/french-heat.html,OTHER / bespoke,bespoke
/french-idiom-affaire.html,OTHER / bespoke,bespoke
/french-idioms-using-air.html,OTHER / bespoke,bespoke
/french-idioms.html,OTHER / bespoke,bespoke
/french-in-action.html,OTHER / bespoke,bespoke
/french-language-school.html,OTHER / bespoke,bespoke
/french-lesson-dialogue-1.html,lesson (other),bespoke
/french-lesson-dialogue-10.html,lesson (other),bespoke
/french-lesson-dialogue-2.html,lesson (other),bespoke
/french-lesson-dialogue-20.html,lesson (other),bespoke
/french-lesson-dialogues.html,lesson (other),bespoke
/french-lesson-list.html,lesson (other),bespoke
/french-memory-trigger.html,OTHER / bespoke,bespoke
/french-menu.html,OTHER / bespoke,bespoke
/french-newsletter-subscription.html,OTHER / bespoke,bespoke
/french-newsletter-thanks.html,OTHER / bespoke,bespoke
/french-newsletter.html,OTHER / bespoke,bespoke
/french-order-page.html,OTHER / bespoke,bespoke
/french-pics.html,course tools,bespoke
/french-pronunciation-guide.html,OTHER / bespoke,bespoke
/french-proverb-of-the-day.html,proverb (other),bespoke
/french-proverb.html,proverb (other),bespoke
/french-rugby.html,OTHER / bespoke,bespoke
/french-sentences.html,course tools,bespoke
/french-tips.html,OTHER / bespoke,bespoke
/french-travel-word.html,OTHER / bespoke,bespoke
/french-verb-aboyer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-abrutir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-acheter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-achever.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-admettre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-advenir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-agir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-aller.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-amener.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-amplifier.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-apitoyer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-apprendre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-astreindre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-atteler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-attendrir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-avoir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-balancer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-balayer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-baliser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-baptiser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-barrer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-bazarder.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-begayer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-bercer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-blanchir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-bondir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-capituler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-captiver.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-capturer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-caracteriser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-carboniser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-caresser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-carotter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-cartonner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-casser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-causer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-cautionner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-cavaler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-ceinturer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-celebrer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-celer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-censurer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-centupler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-cerner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-chamailler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-chambouler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-changer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-charmer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-chatouiller.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-chauffer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-chevaucher.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-chiffonner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-chiffrer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-choper.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-choquer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-chuter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-cicatriser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-cirer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-citer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-claquer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-classer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-cloitrer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-cocher.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-cocufier.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-coffrer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-cogner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-collectionner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-coller.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-colorer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-colorier.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-colporter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-completer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-comprendre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-concevoir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-conclure.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-confirmer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-confondre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-confronter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-congeler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-conjugation.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-conjuguer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-conjurer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-consentir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-conserver.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-considerer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-consoler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-conspirer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-construire.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-consumer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-contempler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-contenir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-contrecarrer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-corrompre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-courtiser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-couter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-couver.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-couvrir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-crayonner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-creuser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-crever.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-crisper.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-croquer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-croustiller.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-culbuter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-cureter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-debarquer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-debiter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-debloquer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-deboiser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-deboiter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-debrouiller.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-decevoir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-decourager.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-decouvrir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-dedier.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-delayer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-demanteler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-demettre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-denoyer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-deperir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-deranger.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-deteindre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-detendre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-deviner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-devoir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-dire.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-diriger.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-echanger.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-echouer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-effacer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-effrayer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-elire.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-embrayer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-emmener.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-enfoncer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-enrayer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-enseigner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-ensorceler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-entendre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-entreprendre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-entrouvrir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-etablir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-eteindre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-etendre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-etre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-evanouir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-eviter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-evoluer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-exiger.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-expliquer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-faire.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-fendre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-fesser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-feter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-flamboyer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-foncer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-geler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-grandir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-grever.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-grommeler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-guerir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-habiller.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-hoqueter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-informer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-inquieter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-instruire.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-interdire.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-lier.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-lower-baisser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-luire.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-maintenir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-menacer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-mendier.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-mener.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-mentir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-mettre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-museler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-noyer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-offrir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-omettre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-ondoyer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-ouvrir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-pagayer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-parier-sur.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-parsemer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-partir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-payer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-pecher.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-peindre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-peler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-pendre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-percevoir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-pincer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-posseder.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-pouvoir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-prendre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-pretendre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-produire.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-promettre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-punir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-rabaisser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-rajeunir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-ramener.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-rappeler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-reapprendre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-recevoir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-reconduire.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-regner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-remmener.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-remplacer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-repartir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-repeter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-replier.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-restreindre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-rompre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-ronger.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-s-amuser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-saboter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sabrer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sautiller.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sauver.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-savourer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sceller.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-scintiller.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-scolariser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-abimer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-accuser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-approprier.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-brancher.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-calmer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-confirmer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-delasser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-delier.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-disputer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-ecrier.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-elargir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-emmeler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-empresser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-fortifier.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-gouverner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-illuminer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-oublier.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-petrifier.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-raser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-remuer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-reposer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-retablir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-simplifier.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-taquiner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-se-trouver.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-secouer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-segmenter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sejourner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-selectionner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-seller.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sembler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sentir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sevrer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-siffler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-simuler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-siroter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-snober.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-socialiser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-somnoler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sonder.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-soudoyer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-souffrir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-souhaiter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-souiller.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-soulager.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-souligner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-soupconner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sous-estimer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sous-evaluer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sous-louer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sous-titrer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sous-traiter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-soutenir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-specialiser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sprinter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-stabiliser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-stagner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-standardiser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-stationner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-statuer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-steriliser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-stipuler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-structurer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-subdivide-subdiviser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-subdiviser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-subordonner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-subsister.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-subventionner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sucrer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-suer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-suffoquer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-superposer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-superviser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-suralimenter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-surchauffer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-surclasser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-surentrainer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-surestimer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-surevaluer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-surexciter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-surexposer.html,verb-conjugation (lang-verb-X),TEMPLATED
