OLD URL,Action,NEW URL,Family,Template,Entry visits,GSC clicks,GSC impressions,Backlinks,Indexed?,Assets,QA status,Notes
/french-verb-detendre.html,KEEP,/french-verb-detendre.html,verb-conjugation (lang-verb-X),TEMPLATED,331,,,,,1,,h1_count=0; TrafficWave
/french-verb-deviner.html,KEEP,/french-verb-deviner.html,verb-conjugation (lang-verb-X),TEMPLATED,879,,,,,1,,h1_count=0; TrafficWave
/french-verb-devoir.html,KEEP,/french-verb-devoir.html,verb-conjugation (lang-verb-X),TEMPLATED,12345,,,,,8,,
/french-verb-dire.html,KEEP,/french-verb-dire.html,verb-conjugation (lang-verb-X),TEMPLATED,5100,,,,,7,,
/french-verb-diriger.html,KEEP,/french-verb-diriger.html,verb-conjugation (lang-verb-X),TEMPLATED,107,,,,,1,,h1_count=0; TrafficWave
/french-verb-echanger.html,KEEP,/french-verb-echanger.html,verb-conjugation (lang-verb-X),TEMPLATED,1098,,,,,1,,h1_count=0; TrafficWave
/french-verb-echouer.html,KEEP,/french-verb-echouer.html,verb-conjugation (lang-verb-X),TEMPLATED,756,,,,,1,,h1_count=0; TrafficWave
/french-verb-effacer.html,KEEP,/french-verb-effacer.html,verb-conjugation (lang-verb-X),TEMPLATED,1120,,,,,0,,h1_count=0; TrafficWave
/french-verb-effrayer.html,KEEP,/french-verb-effrayer.html,verb-conjugation (lang-verb-X),TEMPLATED,1229,,,,,0,,h1_count=0; TrafficWave
/french-verb-elire.html,KEEP,/french-verb-elire.html,verb-conjugation (lang-verb-X),TEMPLATED,237,,,,,10,,
/french-verb-embrayer.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-emmener.html,KEEP,/french-verb-emmener.html,verb-conjugation (lang-verb-X),TEMPLATED,832,,,,,1,,h1_count=0; TrafficWave
/french-verb-enfoncer.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-enrayer.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-enseigner.html,KEEP,/french-verb-enseigner.html,verb-conjugation (lang-verb-X),TEMPLATED,1109,,,,,1,,h1_count=0; TrafficWave
/french-verb-ensorceler.html,KEEP,/french-verb-ensorceler.html,verb-conjugation (lang-verb-X),TEMPLATED,160,,,,,1,,h1_count=0; TrafficWave
/french-verb-entendre.html,KEEP,/french-verb-entendre.html,verb-conjugation (lang-verb-X),TEMPLATED,9553,,,,,1,,h1_count=0; TrafficWave
/french-verb-entreprendre.html,KEEP,/french-verb-entreprendre.html,verb-conjugation (lang-verb-X),TEMPLATED,962,,,,,1,,h1_count=0; TrafficWave
/french-verb-entrouvrir.html,KEEP,/french-verb-entrouvrir.html,verb-conjugation (lang-verb-X),TEMPLATED,182,,,,,1,,h1_count=0; TrafficWave
/french-verb-etablir.html,KEEP,/french-verb-etablir.html,verb-conjugation (lang-verb-X),TEMPLATED,1470,,,,,1,,h1_count=0; TrafficWave
/french-verb-eteindre.html,KEEP,/french-verb-eteindre.html,verb-conjugation (lang-verb-X),TEMPLATED,1028,,,,,1,,h1_count=0; TrafficWave
/french-verb-etendre.html,KEEP,/french-verb-etendre.html,verb-conjugation (lang-verb-X),TEMPLATED,1761,,,,,1,,h1_count=0; TrafficWave
/french-verb-etre.html,KEEP,/french-verb-etre.html,verb-conjugation (lang-verb-X),TEMPLATED,6422,,,,,7,,
/french-verb-evanouir.html,KEEP,/french-verb-evanouir.html,verb-conjugation (lang-verb-X),TEMPLATED,360,,,,,1,,h1_count=0; TrafficWave
/french-verb-eviter.html,KEEP,/french-verb-eviter.html,verb-conjugation (lang-verb-X),TEMPLATED,2832,,,,,10,,
/french-verb-evoluer.html,KEEP,/french-verb-evoluer.html,verb-conjugation (lang-verb-X),TEMPLATED,191,,,,,10,,
/french-verb-exiger.html,KEEP,/french-verb-exiger.html,verb-conjugation (lang-verb-X),TEMPLATED,2473,,,,,1,,h1_count=0; TrafficWave
/french-verb-expliquer.html,KEEP,/french-verb-expliquer.html,verb-conjugation (lang-verb-X),TEMPLATED,649,,,,,1,,h1_count=0; TrafficWave
/french-verb-faire.html,KEEP,/french-verb-faire.html,verb-conjugation (lang-verb-X),TEMPLATED,14756,,,,,8,,
/french-verb-fendre.html,KEEP,/french-verb-fendre.html,verb-conjugation (lang-verb-X),TEMPLATED,150,,,,,11,,
/french-verb-fesser.html,KEEP,/french-verb-fesser.html,verb-conjugation (lang-verb-X),TEMPLATED,544,,,,,1,,h1_count=0
/french-verb-feter.html,KEEP,/french-verb-feter.html,verb-conjugation (lang-verb-X),TEMPLATED,1758,,,,,1,,h1_count=0; TrafficWave
/french-verb-flamboyer.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-foncer.html,KEEP,/french-verb-foncer.html,verb-conjugation (lang-verb-X),TEMPLATED,57,,,,,1,,h1_count=0; TrafficWave
/french-verb-geler.html,KEEP,/french-verb-geler.html,verb-conjugation (lang-verb-X),TEMPLATED,3151,,,,,1,,h1_count=0; TrafficWave
/french-verb-grandir.html,KEEP,/french-verb-grandir.html,verb-conjugation (lang-verb-X),TEMPLATED,1038,,,,,1,,h1_count=0; TrafficWave
/french-verb-grever.html,KEEP,/french-verb-grever.html,verb-conjugation (lang-verb-X),TEMPLATED,260,,,,,1,,h1_count=0; TrafficWave
/french-verb-grommeler.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-guerir.html,KEEP,/french-verb-guerir.html,verb-conjugation (lang-verb-X),TEMPLATED,579,,,,,10,,
/french-verb-habiller.html,KEEP,/french-verb-habiller.html,verb-conjugation (lang-verb-X),TEMPLATED,1120,,,,,11,,
/french-verb-hoqueter.html,KEEP,/french-verb-hoqueter.html,verb-conjugation (lang-verb-X),TEMPLATED,203,,,,,1,,h1_count=0; TrafficWave
/french-verb-informer.html,KEEP,/french-verb-informer.html,verb-conjugation (lang-verb-X),TEMPLATED,270,,,,,7,,h1_count=2; TrafficWave
/french-verb-inquieter.html,KEEP,/french-verb-inquieter.html,verb-conjugation (lang-verb-X),TEMPLATED,263,,,,,1,,h1_count=0; TrafficWave
/french-verb-instruire.html,KEEP,/french-verb-instruire.html,verb-conjugation (lang-verb-X),TEMPLATED,165,,,,,1,,h1_count=0; TrafficWave
/french-verb-interdire.html,KEEP,/french-verb-interdire.html,verb-conjugation (lang-verb-X),TEMPLATED,1322,,,,,10,,
/french-verb-lean-basculer.html,REVIEW,,(unknown),,0,,,,,0,,no entry traffic in 6yr; HTTP 404 in crawl
/french-verb-lier.html,KEEP,/french-verb-lier.html,verb-conjugation (lang-verb-X),TEMPLATED,755,,,,,1,,h1_count=0; TrafficWave
/french-verb-lower-baisser.html,KEEP,/french-verb-lower-baisser.html,verb-conjugation (lang-verb-X),TEMPLATED,1115,,,,,6,,
/french-verb-luire.html,KEEP,/french-verb-luire.html,verb-conjugation (lang-verb-X),TEMPLATED,519,,,,,1,,h1_count=0; TrafficWave
/french-verb-maintenir.html,KEEP,/french-verb-maintenir.html,verb-conjugation (lang-verb-X),TEMPLATED,3021,,,,,1,,h1_count=0; TrafficWave
/french-verb-menacer.html,KEEP,/french-verb-menacer.html,verb-conjugation (lang-verb-X),TEMPLATED,1060,,,,,1,,h1_count=0; TrafficWave
/french-verb-mendier.html,KEEP,/french-verb-mendier.html,verb-conjugation (lang-verb-X),TEMPLATED,510,,,,,1,,h1_count=0; TrafficWave
/french-verb-mener.html,KEEP,/french-verb-mener.html,verb-conjugation (lang-verb-X),TEMPLATED,5450,,,,,1,,h1_count=0; TrafficWave
/french-verb-mentir.html,KEEP,/french-verb-mentir.html,verb-conjugation (lang-verb-X),TEMPLATED,9779,,,,,1,,h1_count=0; TrafficWave
/french-verb-mettre.html,KEEP,/french-verb-mettre.html,verb-conjugation (lang-verb-X),TEMPLATED,21982,,,,,1,,h1_count=0
/french-verb-museler.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-noyer.html,KEEP,/french-verb-noyer.html,verb-conjugation (lang-verb-X),TEMPLATED,377,,,,,1,,h1_count=0; TrafficWave
/french-verb-offrir.html,KEEP,/french-verb-offrir.html,verb-conjugation (lang-verb-X),TEMPLATED,16085,,,,,1,,h1_count=0; TrafficWave
/french-verb-omettre.html,KEEP,/french-verb-omettre.html,verb-conjugation (lang-verb-X),TEMPLATED,564,,,,,1,,h1_count=0; TrafficWave
/french-verb-ondoyer.html,KEEP,/french-verb-ondoyer.html,verb-conjugation (lang-verb-X),TEMPLATED,26,,,,,1,,h1_count=0; TrafficWave
/french-verb-ouvrir.html,KEEP,/french-verb-ouvrir.html,verb-conjugation (lang-verb-X),TEMPLATED,4032,,,,,0,,h1_count=0; TrafficWave
/french-verb-pagayer.html,KEEP,/french-verb-pagayer.html,verb-conjugation (lang-verb-X),TEMPLATED,228,,,,,1,,h1_count=0; TrafficWave
/french-verb-parier-sur.html,KEEP,/french-verb-parier-sur.html,verb-conjugation (lang-verb-X),TEMPLATED,1109,,,,,10,,
/french-verb-parsemer.html,KEEP,/french-verb-parsemer.html,verb-conjugation (lang-verb-X),TEMPLATED,159,,,,,1,,h1_count=0; TrafficWave
/french-verb-partir.html,KEEP,/french-verb-partir.html,verb-conjugation (lang-verb-X),TEMPLATED,10811,,,,,1,,h1_count=0; TrafficWave
/french-verb-payer.html,KEEP,/french-verb-payer.html,verb-conjugation (lang-verb-X),TEMPLATED,4694,,,,,1,,h1_count=0; TrafficWave
/french-verb-pecher.html,KEEP,/french-verb-pecher.html,verb-conjugation (lang-verb-X),TEMPLATED,1381,,,,,1,,h1_count=0; TrafficWave
/french-verb-peindre.html,KEEP,/french-verb-peindre.html,verb-conjugation (lang-verb-X),TEMPLATED,5222,,,,,1,,h1_count=0; TrafficWave
/french-verb-peler.html,KEEP,/french-verb-peler.html,verb-conjugation (lang-verb-X),TEMPLATED,2630,,,,,1,,h1_count=0; TrafficWave
/french-verb-pendre.html,KEEP,/french-verb-pendre.html,verb-conjugation (lang-verb-X),TEMPLATED,2826,,,,,1,,h1_count=0; TrafficWave
/french-verb-percevoir.html,KEEP,/french-verb-percevoir.html,verb-conjugation (lang-verb-X),TEMPLATED,468,,,,,1,,h1_count=0; TrafficWave
/french-verb-pincer.html,KEEP,/french-verb-pincer.html,verb-conjugation (lang-verb-X),TEMPLATED,223,,,,,1,,h1_count=0; TrafficWave
/french-verb-posseder.html,KEEP,/french-verb-posseder.html,verb-conjugation (lang-verb-X),TEMPLATED,441,,,,,1,,h1_count=0; TrafficWave
/french-verb-pouvoir.html,KEEP,/french-verb-pouvoir.html,verb-conjugation (lang-verb-X),TEMPLATED,11462,,,,,7,,
/french-verb-prendre.html,KEEP,/french-verb-prendre.html,verb-conjugation (lang-verb-X),TEMPLATED,16695,,,,,1,,h1_count=0; TrafficWave
/french-verb-pretendre.html,KEEP,/french-verb-pretendre.html,verb-conjugation (lang-verb-X),TEMPLATED,430,,,,,1,,h1_count=0; TrafficWave
/french-verb-produire.html,KEEP,/french-verb-produire.html,verb-conjugation (lang-verb-X),TEMPLATED,1256,,,,,1,,h1_count=0; TrafficWave
/french-verb-promettre.html,KEEP,/french-verb-promettre.html,verb-conjugation (lang-verb-X),TEMPLATED,3211,,,,,1,,h1_count=0; TrafficWave
/french-verb-punir.html,KEEP,/french-verb-punir.html,verb-conjugation (lang-verb-X),TEMPLATED,1719,,,,,1,,h1_count=0; TrafficWave
/french-verb-rabaisser.html,KEEP,/french-verb-rabaisser.html,verb-conjugation (lang-verb-X),TEMPLATED,230,,,,,10,,
/french-verb-rajeunir.html,KEEP,/french-verb-rajeunir.html,verb-conjugation (lang-verb-X),TEMPLATED,917,,,,,1,,h1_count=0; TrafficWave
/french-verb-ramener.html,KEEP,/french-verb-ramener.html,verb-conjugation (lang-verb-X),TEMPLATED,1546,,,,,1,,h1_count=0; TrafficWave
/french-verb-rappeler.html,KEEP,/french-verb-rappeler.html,verb-conjugation (lang-verb-X),TEMPLATED,1352,,,,,10,,
/french-verb-reapprendre.html,KEEP,/french-verb-reapprendre.html,verb-conjugation (lang-verb-X),TEMPLATED,21,,,,,1,,h1_count=0; TrafficWave
/french-verb-recevoir.html,KEEP,/french-verb-recevoir.html,verb-conjugation (lang-verb-X),TEMPLATED,9214,,,,,1,,h1_count=0; TrafficWave
/french-verb-reconduire.html,KEEP,/french-verb-reconduire.html,verb-conjugation (lang-verb-X),TEMPLATED,74,,,,,1,,h1_count=0; TrafficWave
/french-verb-regner.html,KEEP,/french-verb-regner.html,verb-conjugation (lang-verb-X),TEMPLATED,221,,,,,1,,h1_count=0; TrafficWave
/french-verb-remmener.html,KEEP,/french-verb-remmener.html,verb-conjugation (lang-verb-X),TEMPLATED,23,,,,,1,,h1_count=0; TrafficWave
/french-verb-remplacer.html,KEEP,/french-verb-remplacer.html,verb-conjugation (lang-verb-X),TEMPLATED,3454,,,,,1,,h1_count=0; TrafficWave
/french-verb-repartir.html,KEEP,/french-verb-repartir.html,verb-conjugation (lang-verb-X),TEMPLATED,1614,,,,,1,,h1_count=0; TrafficWave
/french-verb-repeter.html,KEEP,/french-verb-repeter.html,verb-conjugation (lang-verb-X),TEMPLATED,2812,,,,,1,,h1_count=0; TrafficWave
/french-verb-replier.html,KEEP,/french-verb-replier.html,verb-conjugation (lang-verb-X),TEMPLATED,131,,,,,1,,h1_count=0; TrafficWave
/french-verb-restreindre.html,KEEP,/french-verb-restreindre.html,verb-conjugation (lang-verb-X),TEMPLATED,107,,,,,1,,h1_count=0; TrafficWave
/french-verb-rompre.html,KEEP,/french-verb-rompre.html,verb-conjugation (lang-verb-X),TEMPLATED,155,,,,,11,,
/french-verb-ronger.html,KEEP,/french-verb-ronger.html,verb-conjugation (lang-verb-X),TEMPLATED,389,,,,,1,,h1_count=0; TrafficWave
/french-verb-s-amuser.html,KEEP,/french-verb-s-amuser.html,verb-conjugation (lang-verb-X),TEMPLATED,329,,,,,10,,
/french-verb-saboter.html,KEEP,/french-verb-saboter.html,verb-conjugation (lang-verb-X),TEMPLATED,111,,,,,1,,h1_count=0; TrafficWave
/french-verb-sabrer.html,KEEP,/french-verb-sabrer.html,verb-conjugation (lang-verb-X),TEMPLATED,56,,,,,1,,h1_count=0; TrafficWave
/french-verb-sautiller.html,KEEP,/french-verb-sautiller.html,verb-conjugation (lang-verb-X),TEMPLATED,25,,,,,1,,h1_count=0; TrafficWave
/french-verb-sauver.html,KEEP,/french-verb-sauver.html,verb-conjugation (lang-verb-X),TEMPLATED,2413,,,,,1,,h1_count=0; TrafficWave
/french-verb-savourer.html,KEEP,/french-verb-savourer.html,verb-conjugation (lang-verb-X),TEMPLATED,777,,,,,1,,h1_count=0; TrafficWave
/french-verb-sceller.html,KEEP,/french-verb-sceller.html,verb-conjugation (lang-verb-X),TEMPLATED,318,,,,,1,,h1_count=0; TrafficWave
/french-verb-scintiller.html,KEEP,/french-verb-scintiller.html,verb-conjugation (lang-verb-X),TEMPLATED,394,,,,,1,,h1_count=0; TrafficWave
/french-verb-scolariser.html,KEEP,/french-verb-scolariser.html,verb-conjugation (lang-verb-X),TEMPLATED,52,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-abimer.html,KEEP,/french-verb-se-abimer.html,verb-conjugation (lang-verb-X),TEMPLATED,877,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-accuser.html,KEEP,/french-verb-se-accuser.html,verb-conjugation (lang-verb-X),TEMPLATED,297,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-approprier.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-se-brancher.html,KEEP,/french-verb-se-brancher.html,verb-conjugation (lang-verb-X),TEMPLATED,591,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-calmer.html,KEEP,/french-verb-se-calmer.html,verb-conjugation (lang-verb-X),TEMPLATED,368,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-confirmer.html,KEEP,/french-verb-se-confirmer.html,verb-conjugation (lang-verb-X),TEMPLATED,75,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-delasser.html,KEEP,/french-verb-se-delasser.html,verb-conjugation (lang-verb-X),TEMPLATED,1070,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-delier.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-se-disputer.html,KEEP,/french-verb-se-disputer.html,verb-conjugation (lang-verb-X),TEMPLATED,6985,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-ecrier.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-se-elargir.html,KEEP,/french-verb-se-elargir.html,verb-conjugation (lang-verb-X),TEMPLATED,249,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-emmeler.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-se-empresser.html,KEEP,/french-verb-se-empresser.html,verb-conjugation (lang-verb-X),TEMPLATED,214,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-fortifier.html,KEEP,/french-verb-se-fortifier.html,verb-conjugation (lang-verb-X),TEMPLATED,59,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-gouverner.html,KEEP,/french-verb-se-gouverner.html,verb-conjugation (lang-verb-X),TEMPLATED,321,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-illuminer.html,KEEP,/french-verb-se-illuminer.html,verb-conjugation (lang-verb-X),TEMPLATED,177,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-oublier.html,KEEP,/french-verb-se-oublier.html,verb-conjugation (lang-verb-X),TEMPLATED,2203,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-petrifier.html,KEEP,/french-verb-se-petrifier.html,verb-conjugation (lang-verb-X),TEMPLATED,64,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-raser.html,KEEP,/french-verb-se-raser.html,verb-conjugation (lang-verb-X),TEMPLATED,8872,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-remuer.html,KEEP,/french-verb-se-remuer.html,verb-conjugation (lang-verb-X),TEMPLATED,198,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-reposer.html,KEEP,/french-verb-se-reposer.html,verb-conjugation (lang-verb-X),TEMPLATED,12551,,,,,0,,h1_count=0; TrafficWave
/french-verb-se-retablir.html,KEEP,/french-verb-se-retablir.html,verb-conjugation (lang-verb-X),TEMPLATED,279,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-simplifier.html,KEEP,/french-verb-se-simplifier.html,verb-conjugation (lang-verb-X),TEMPLATED,139,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-taquiner.html,KEEP,/french-verb-se-taquiner.html,verb-conjugation (lang-verb-X),TEMPLATED,312,,,,,1,,h1_count=0; TrafficWave
/french-verb-se-trouver.html,KEEP,/french-verb-se-trouver.html,verb-conjugation (lang-verb-X),TEMPLATED,3025,,,,,1,,h1_count=0; TrafficWave
/french-verb-secouer.html,KEEP,/french-verb-secouer.html,verb-conjugation (lang-verb-X),TEMPLATED,210,,,,,1,,h1_count=0; TrafficWave
/french-verb-segmenter.html,KEEP,/french-verb-segmenter.html,verb-conjugation (lang-verb-X),TEMPLATED,1870,,,,,1,,h1_count=0; TrafficWave
/french-verb-sejourner.html,KEEP,/french-verb-sejourner.html,verb-conjugation (lang-verb-X),TEMPLATED,1459,,,,,1,,h1_count=0; TrafficWave
/french-verb-selectionner.html,KEEP,/french-verb-selectionner.html,verb-conjugation (lang-verb-X),TEMPLATED,2178,,,,,1,,h1_count=0; TrafficWave
/french-verb-seller.html,KEEP,/french-verb-seller.html,verb-conjugation (lang-verb-X),TEMPLATED,27,,,,,1,,h1_count=0; TrafficWave
/french-verb-sembler.html,KEEP,/french-verb-sembler.html,verb-conjugation (lang-verb-X),TEMPLATED,562,,,,,1,,h1_count=0; TrafficWave
/french-verb-sentir.html,KEEP,/french-verb-sentir.html,verb-conjugation (lang-verb-X),TEMPLATED,6619,,,,,1,,h1_count=0; TrafficWave
/french-verb-sevrer.html,KEEP,/french-verb-sevrer.html,verb-conjugation (lang-verb-X),TEMPLATED,279,,,,,1,,h1_count=0; TrafficWave
/french-verb-siffler.html,KEEP,/french-verb-siffler.html,verb-conjugation (lang-verb-X),TEMPLATED,269,,,,,1,,h1_count=0; TrafficWave
/french-verb-simuler.html,KEEP,/french-verb-simuler.html,verb-conjugation (lang-verb-X),TEMPLATED,238,,,,,1,,h1_count=0; TrafficWave
/french-verb-siroter.html,KEEP,/french-verb-siroter.html,verb-conjugation (lang-verb-X),TEMPLATED,208,,,,,1,,h1_count=0; TrafficWave
/french-verb-snober.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-socialiser.html,KEEP,/french-verb-socialiser.html,verb-conjugation (lang-verb-X),TEMPLATED,23,,,,,1,,h1_count=0; TrafficWave
/french-verb-somnoler.html,KEEP,/french-verb-somnoler.html,verb-conjugation (lang-verb-X),TEMPLATED,28,,,,,1,,h1_count=0; TrafficWave
/french-verb-sonder.html,KEEP,/french-verb-sonder.html,verb-conjugation (lang-verb-X),TEMPLATED,874,,,,,1,,h1_count=0; TrafficWave
/french-verb-soudoyer.html,KEEP,/french-verb-soudoyer.html,verb-conjugation (lang-verb-X),TEMPLATED,188,,,,,1,,h1_count=0; TrafficWave
/french-verb-souffrir.html,KEEP,/french-verb-souffrir.html,verb-conjugation (lang-verb-X),TEMPLATED,4484,,,,,0,,h1_count=0; TrafficWave
/french-verb-souhaiter.html,KEEP,/french-verb-souhaiter.html,verb-conjugation (lang-verb-X),TEMPLATED,2604,,,,,1,,h1_count=0; TrafficWave
/french-verb-souiller.html,KEEP,/french-verb-souiller.html,verb-conjugation (lang-verb-X),TEMPLATED,23,,,,,1,,h1_count=0; TrafficWave
/french-verb-soulager.html,KEEP,/french-verb-soulager.html,verb-conjugation (lang-verb-X),TEMPLATED,85,,,,,1,,h1_count=0; TrafficWave
/french-verb-souligner.html,KEEP,/french-verb-souligner.html,verb-conjugation (lang-verb-X),TEMPLATED,1513,,,,,1,,h1_count=0; TrafficWave
/french-verb-soupconner.html,KEEP,/french-verb-soupconner.html,verb-conjugation (lang-verb-X),TEMPLATED,68,,,,,1,,h1_count=0; TrafficWave
/french-verb-sous-estimer.html,KEEP,/french-verb-sous-estimer.html,verb-conjugation (lang-verb-X),TEMPLATED,127,,,,,1,,h1_count=0; TrafficWave
/french-verb-sous-evaluer.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-sous-louer.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-sous-titrer.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-sous-traiter.html,KEEP,/french-verb-sous-traiter.html,verb-conjugation (lang-verb-X),TEMPLATED,24,,,,,1,,h1_count=0; TrafficWave
/french-verb-soutenir.html,KEEP,/french-verb-soutenir.html,verb-conjugation (lang-verb-X),TEMPLATED,1370,,,,,1,,h1_count=0; TrafficWave
/french-verb-specialiser.html,KEEP,/french-verb-specialiser.html,verb-conjugation (lang-verb-X),TEMPLATED,22,,,,,1,,h1_count=0
/french-verb-sprinter.html,KEEP,/french-verb-sprinter.html,verb-conjugation (lang-verb-X),TEMPLATED,198,,,,,1,,h1_count=0
/french-verb-stabiliser.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0
/french-verb-stagner.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0
/french-verb-standardiser.html,KEEP,/french-verb-standardiser.html,verb-conjugation (lang-verb-X),TEMPLATED,110,,,,,1,,h1_count=0
/french-verb-stationner.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0
/french-verb-statuer.html,KEEP,/french-verb-statuer.html,verb-conjugation (lang-verb-X),TEMPLATED,49,,,,,1,,h1_count=0
/french-verb-steriliser.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0
/french-verb-stipuler.html,KEEP,/french-verb-stipuler.html,verb-conjugation (lang-verb-X),TEMPLATED,165,,,,,0,,h1_count=0
/french-verb-structurer.html,KEEP,/french-verb-structurer.html,verb-conjugation (lang-verb-X),TEMPLATED,24,,,,,1,,h1_count=0; TrafficWave
/french-verb-subdivide-subdiviser.html,KEEP,/french-verb-subdivide-subdiviser.html,verb-conjugation (lang-verb-X),TEMPLATED,66,,,,,6,,
/french-verb-subdiviser.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0
/french-verb-subordonner.html,KEEP,/french-verb-subordonner.html,verb-conjugation (lang-verb-X),TEMPLATED,113,,,,,1,,h1_count=0
/french-verb-subsister.html,KEEP,/french-verb-subsister.html,verb-conjugation (lang-verb-X),TEMPLATED,313,,,,,1,,h1_count=0
/french-verb-subventionner.html,KEEP,/french-verb-subventionner.html,verb-conjugation (lang-verb-X),TEMPLATED,382,,,,,1,,h1_count=0
/french-verb-sucrer.html,KEEP,/french-verb-sucrer.html,verb-conjugation (lang-verb-X),TEMPLATED,29,,,,,1,,h1_count=0; TrafficWave
/french-verb-suer.html,KEEP,/french-verb-suer.html,verb-conjugation (lang-verb-X),TEMPLATED,1262,,,,,1,,h1_count=0
/french-verb-suffoquer.html,KEEP,/french-verb-suffoquer.html,verb-conjugation (lang-verb-X),TEMPLATED,44,,,,,1,,h1_count=0; TrafficWave
/french-verb-superposer.html,KEEP,/french-verb-superposer.html,verb-conjugation (lang-verb-X),TEMPLATED,73,,,,,1,,h1_count=0; TrafficWave
/french-verb-superviser.html,KEEP,/french-verb-superviser.html,verb-conjugation (lang-verb-X),TEMPLATED,242,,,,,1,,h1_count=0; TrafficWave
/french-verb-suralimenter.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-surchauffer.html,KEEP,/french-verb-surchauffer.html,verb-conjugation (lang-verb-X),TEMPLATED,119,,,,,1,,h1_count=0; TrafficWave
/french-verb-surclasser.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,1,,no entry traffic in 6yr; h1_count=0; TrafficWave
/french-verb-surentrainer.html,KEEP,/french-verb-surentrainer.html,verb-conjugation (lang-verb-X),TEMPLATED,21,,,,,1,,h1_count=0; TrafficWave
/french-verb-surestimer.html,KEEP,/french-verb-surestimer.html,verb-conjugation (lang-verb-X),TEMPLATED,131,,,,,1,,h1_count=0; TrafficWave
/french-verb-surevaluer.html,KEEP,/french-verb-surevaluer.html,verb-conjugation (lang-verb-X),TEMPLATED,24,,,,,1,,h1_count=0; TrafficWave
